episodes,avg_train_total_reward,avg_train_end_l2,avg_eval_total_reward,avg_eval_end_l2,eval_sod_reward,eval_sod_end_l2,time_elapsed,proportion_training,proportion_evalating,total_timesteps,loss,sample_r1,sample_a1
130,-83.21561893382378,0.01494588514785071,-19.20679762220685,0.00018869713037886977,-19.20679762220685,0.00018869713037886977,3972,0.9770160626092896,0.022983937390710314,130000,81.56618577435697,-3.88806954724168e-05,"[[0.293,0.407,0.3],[0.309,0.391,0.3]]"
140,-79.50185735659917,0.01413128502069479,-17.920592710420568,0.00018348317725901654,-17.920592710420568,0.00018348317725901654,4299,0.9789204544407042,0.021079545559295844,140000,77.80157673843476,-1.9528268924091317e-08,"[[0.226,0.619,0.155],[0.21,0.669,0.121]]"
150,-75.70976217574184,0.013297008875163285,-16.651622030595295,0.00016818230711469097,-16.651622030595295,0.00016818230711469097,4634,0.979295347651138,0.020704652348861933,150000,74.00435674607104,-121.7710890722922,"[[0.291,0.569,0.14],[0.068,0.843,0.088]]"
160,-71.92596053256133,0.012433274489064271,-15.341752672357565,0.00014574724304826714,-15.341752672357565,0.00014574724304826714,4964,0.9806330358314874,0.01936696416851253,160000,70.22678538007561,-1.2421048745106168e-09,"[[0.352,0.6,0.048],[0.103,0.78,0.117]]"
170,-68.13287338491087,0.011560534758312448,-13.976932762991348,0.00011653244372324662,-13.976932762991348,0.00011653244372324662,5300,0.9823155638447559,0.017684436155244117,170000,66.41461522635193,-88.62132728250891,"[[0.298,0.422,0.281],[0.303,0.402,0.296]]"
180,-64.2332852160029,0.010795329804147564,-12.512617757239191,8.345654434598508e-05,-12.512617757239191,8.345654434598508e-05,5638,0.983037444459702,0.016962555540297974,180000,62.38271602686667,-0.0026997314735173277,"[[0.297,0.425,0.279],[0.301,0.404,0.295]]"
190,-59.87791977917389,0.010194210482646194,-10.98086471222256,5.314874128740827e-05,-10.98086471222256,5.314874128740827e-05,5973,0.9841098208836333,0.01589017911636667,190000,57.83011274288436,-63.978739874784445,"[[0.3,0.426,0.274],[0.298,0.407,0.296]]"
200,-55.725395367417,0.009769568447962469,-9.877126678292301,3.840762929028407e-05,-9.877126678292301,3.840762929028407e-05,6306,0.9852990762600488,0.014700923739951216,200000,54.17941196021666,-2.5222399182012243,"[[0.306,0.426,0.268],[0.295,0.407,0.297]]"
210,-52.56817216116438,0.009318928683572696,-9.326315155663154,3.322981105430708e-05,-9.326315155663154,3.322981105430708e-05,6639,0.9855943789311428,0.014405621068857215,210000,51.34545506935581,-90.96178530954316,"[[0.299,0.431,0.27],[0.297,0.408,0.295]]"
220,-50.037153768483435,0.008845232257625962,-8.915916667401477,2.9567647282463008e-05,-8.915916667401477,2.9567647282463008e-05,6975,0.9863398736407633,0.013660126359236711,220000,49.01920439868083,-9.185979285635726e-06,"[[0.252,0.632,0.116],[0.392,0.513,0.094]]"
230,-47.88900627213927,0.008459751739833177,-8.545632106033699,2.6177297627479825e-05,-8.545632106033699,2.6177297627479825e-05,7315,0.9867493021740799,0.013250697825920173,230000,47.0050809325596,-2.5015046236791883e-06,"[[0.012,0.936,0.051],[0.12,0.838,0.042]]"
240,-45.99896913042281,0.008115519444188455,-8.27999208137347,2.4079223412238902e-05,-8.27999208137347,2.4079223412238902e-05,7653,0.987211243528054,0.01278875647194601,240000,45.194533363279376,-0.00017414128420097273,"[[0.225,0.663,0.112],[0.05,0.849,0.101]]"
250,-44.25429889777865,0.007775535635862449,-8.007488798593897,2.1732299974538012e-05,-8.007488798593897,2.1732299974538012e-05,7992,0.9877278905367779,0.01227210946322214,250000,43.51154833118269,-13.193118732778633,"[[0.292,0.447,0.261],[0.292,0.412,0.296]]"
260,-42.66071588483549,0.007519400331464558,-7.694164204646683,1.861285197927899e-05,-7.694164204646683,1.861285197927899e-05,8332,0.9881767228815586,0.011823277118441498,260000,41.99123479699548,-15.615463429913671,"[[0.281,0.453,0.266],[0.294,0.413,0.293]]"
270,-41.24340572749044,0.007327880417666211,-7.444859395678745,1.6534032831054764e-05,-7.444859395678745,1.6534032831054764e-05,8679,0.9882912353037426,0.01170876469625732,270000,40.656429090386034,-7.58582752169449e-11,"[[0.243,0.48,0.277],[0.305,0.426,0.27]]"
280,-39.98598215489221,0.007165945645929648,-7.244345479099782,1.5209106644597739e-05,-7.244345479099782,1.5209106644597739e-05,9021,0.9891710773242167,0.010828922675783259,280000,39.456680228194074,-306.51002558975006,"[[0.242,0.463,0.295],[0.299,0.422,0.279]]"
290,-38.84180815522737,0.007017073995661312,-7.0421201098678194,1.3782391192104563e-05,-7.0421201098678194,1.3782391192104563e-05,9369,0.989608407300236,0.010391592699763936,290000,38.3444487698297,-21.698289993240596,"[[0.274,0.464,0.263],[0.287,0.417,0.296]]"
300,-37.749094131402,0.0068905797596665085,-6.863656688440492,1.2934238983848155e-05,-6.863656688440492,1.2934238983848155e-05,9710,0.9898909827888352,0.010109017211164742,300000,37.27127892720713,-3.9630978028850867,"[[0.273,0.466,0.261],[0.284,0.417,0.299]]"
310,-36.70120771279232,0.006754940673003598,-6.665269723009048,1.1697959613408565e-05,-6.665269723009048,1.1697959613408565e-05,10049,0.9906555300560601,0.009344469943939948,310000,36.23860517171295,-2.031902277894903,"[[0.271,0.469,0.26],[0.282,0.417,0.301]]"
320,-35.69941749672158,0.00663061635004977,-6.478279948896453,1.0695235112872003e-05,-6.478279948896453,1.0695235112872003e-05,10395,0.9906812647952451,0.009318735204754854,320000,35.27303772024544,-27.194040349218664,"[[0.248,0.462,0.29],[0.289,0.418,0.293]]"
330,-34.791196013443866,0.00652328776971208,-6.298947306926581,9.798103958254048e-06,-6.298947306926581,9.798103958254048e-06,10739,0.9910671233255455,0.008932876674454476,330000,34.41291114916385,-0.008111512966020687,"[[0.269,0.476,0.256],[0.278,0.418,0.304]]"
340,-33.99037491184284,0.006427108345898623,-6.148727369829154,9.177814345713598e-06,-6.148727369829154,9.177814345713598e-06,11082,0.9912575293558586,0.008742470644141347,340000,33.65588933176525,-1.2690359874056863e-11,"[[0.008,0.965,0.027],[0.047,0.909,0.044]]"
350,-33.270930536333495,0.006340107218279262,-6.00289704670424,8.557104786640478e-06,-6.00289704670424,8.557104786640478e-06,11431,0.9913918941555696,0.00860810584443038,350000,32.96616309426512,-12.780640849267,"[[0.004,0.872,0.124],[0.063,0.921,0.017]]"
360,-32.614528902734016,0.006270030899415023,-5.866271009095709,7.99887490844098e-06,-5.866271009095709,7.99887490844098e-06,11777,0.9917469089353643,0.008253091064635634,360000,32.336217995457766,-1.6346746178896893e-11,"[[0.257,0.473,0.27],[0.283,0.417,0.3]]"
370,-32.02145170511989,0.006206699308727315,-5.745604095276497,7.5671778192527295e-06,-5.745604095276497,7.5671778192527295e-06,12135,0.991893734651051,0.008106265348948939,370000,31.773272274255675,-220.51505524548466,"[[0.08,0.841,0.078],[0.557,0.391,0.051]]"
380,-31.48766089018137,0.006138515098825565,-5.634835568041488,7.3057994873641445e-06,-5.634835568041488,7.3057994873641445e-06,12491,0.992185290205806,0.007814709794194012,380000,31.259322371159023,-24.93693808137089,"[[0.261,0.489,0.251],[0.27,0.425,0.304]]"
390,-30.99087421806388,0.0060600667632331375,-5.532902417933258,7.3842774789024564e-06,-5.532902417933258,7.3842774789024564e-06,12838,0.9924216267695936,0.007578373230406483,390000,30.77545246729967,-33.303298802990966,"[[0.075,0.896,0.029],[0.09,0.817,0.093]]"
400,-30.51952849932487,0.005980588375056562,-5.437952963739936,7.674986133432137e-06,-5.437952963739936,7.674986133432137e-06,13190,0.992950599727972,0.0070494002720280485,400000,30.313436070418714,-15.030803636235305,"[[0.479,0.513,0.008],[0.124,0.645,0.231]]"
410,-30.07414561159349,0.005902217217848961,-5.344128850150476,7.773618995057015e-06,-5.344128850150476,7.773618995057015e-06,13539,0.9929841985315306,0.007015801468469319,410000,29.88517754468297,-180.97846647713425,"[[0.739,0.26,0.001],[0.006,0.447,0.548]]"
420,-29.651971475885222,0.005815649392264063,-5.251743717766133,7.455312752653241e-06,-5.251743717766133,7.455312752653241e-06,13887,0.9932219146812309,0.0067780853187691375,420000,29.46488524162422,-6.427214316317992e-12,"[[0.257,0.499,0.245],[0.268,0.431,0.301]]"
430,-29.241627525051392,0.00568451180187002,-5.164288896404309,7.095546309798249e-06,-5.164288896404309,7.095546309798249e-06,14229,0.9933507332338878,0.0066492667661122275,430000,29.06326486216553,-51.60609809843492,"[[0.222,0.723,0.055],[0.082,0.702,0.216]]"
440,-28.857979282376682,0.005564799376610446,-5.085070338885409,6.737794347151917e-06,-5.085070338885409,6.737794347151917e-06,14586,0.9932573087780958,0.006742691221904155,440000,28.69547601274856,-0.15690410478869501,"[[0.256,0.502,0.241],[0.267,0.432,0.3]]"
450,-28.505460215988357,0.005471340043793934,-5.012826553300553,6.35988295385355e-06,-5.012826553300553,6.35988295385355e-06,14937,0.99353366715295,0.00646633284704996,450000,28.35311922253356,-6.579416846527981e-07,"[[0.092,0.639,0.27],[0.575,0.336,0.089]]"
460,-28.17462797999581,0.0054001717704888685,-4.9443059407837495,6.017581271875605e-06,-4.9443059407837495,6.017581271875605e-06,15293,0.9939219880385215,0.006078011961478479,460000,28.03108214342827,-2.0501988995391685e-11,"[[0.256,0.506,0.238],[0.266,0.434,0.3]]"
470,-27.860424589243316,0.005330344283703452,-4.87850179586217,5.801066578153501e-06,-4.87850179586217,5.801066578153501e-06,15646,0.9937325986982446,0.00626740130175542,470000,27.72292053581776,-0.15714273423350708,"[[0.257,0.508,0.236],[0.265,0.435,0.3]]"
480,-27.5593676433103,0.00524183857042594,-4.816890590106969,5.671429605090368e-06,-4.816890590106969,5.671429605090368e-06,15999,0.9939465138724997,0.006053486127500324,480000,27.427445470400805,-56.129148842028194,"[[9.344e-01,6.542e-02,1.358e-04],[3.541e-03,2.318e-01,7.646e-01]]"
490,-27.270302849911396,0.005152510921343912,-4.755625870606769,5.572278857359827e-06,-4.755625870606769,5.572278857359827e-06,16353,0.9940754687966749,0.005924531203325119,490000,27.143428685113843,-3.1946891620877e-08,"[[0.257,0.51,0.233],[0.264,0.436,0.3]]"
500,-26.991584081893336,0.0050546196401174085,-4.695189462256317,5.514109597491251e-06,-4.695189462256317,5.514109597491251e-06,16708,0.9940851085285785,0.005914891471421554,500000,26.86939173239222,-7.715235365432519,"[[0.257,0.511,0.231],[0.263,0.437,0.3]]"
510,-26.724723247717883,0.004963555726487857,-4.640034270365972,5.456635762486044e-06,-4.640034270365972,5.456635762486044e-06,17061,0.9941502944497896,0.005849705550210398,510000,26.607996084718653,-12.709268265207168,"[[0.258,0.513,0.23],[0.262,0.438,0.3]]"
520,-26.469461839499257,0.0048855072364641745,-4.587206946610009,5.406196762439153e-06,-4.587206946610009,5.406196762439153e-06,17418,0.9944527872832984,0.005547212716701531,520000,26.356467099565787,-6.043656686216514e-11,"[[0.258,0.514,0.228],[0.262,0.438,0.3]]"
530,-26.220501833140492,0.004809612144434237,-4.53435632718915,5.371709088747107e-06,-4.53435632718915,5.371709088747107e-06,17781,0.9943440735136401,0.005655926486359882,530000,26.110230566238503,-11.104503545544748,"[[0.358,0.63,0.012],[0.019,0.814,0.168]]"
540,-25.978412795334133,0.004730238371887652,-4.485039210710661,5.330981000160639e-06,-4.485039210710661,5.330981000160639e-06,18138,0.9945145802053086,0.005485419794691375,540000,25.871952182002353,-4.26238972227893e-08,"[[9.583e-01,4.169e-02,4.021e-05],[5.128e-03,1.818e-01,8.131e-01]]"
550,-25.744913484467652,0.004650159072131609,-4.43743262073691,5.284881259853826e-06,-4.43743262073691,5.284881259853826e-06,18496,0.994753264921087,0.0052467350789130954,550000,25.642818850368528,-2.021742395719582e-09,"[[0.07,0.892,0.039],[0.024,0.836,0.14]]"
560,-25.51865357249261,0.004571281204044109,-4.390713784010988,5.2344147312544466e-06,-4.390713784010988,5.2344147312544466e-06,18864,0.9947077937206327,0.005292206279367368,560000,25.418736221887148,-4.658824437342425e-11,"[[0.294,0.507,0.199],[0.243,0.429,0.328]]"
570,-25.29990374465525,0.004494347840044021,-4.347143878615269,5.183567145912494e-06,-4.347143878615269,5.183567145912494e-06,19225,0.994723043978842,0.0052769560211580096,570000,25.20361801846109,-6.799893981224156e-13,"[[0.126,0.841,0.032],[0.382,0.584,0.034]]"
580,-25.08879819255404,0.004421473696270678,-4.307397461640698,5.1579681359734235e-06,-4.307397461640698,5.1579681359734235e-06,19584,0.995019154204981,0.00498084579501902,580000,24.996199133547663,-62.50137562355918,"[[0.263,0.517,0.22],[0.258,0.44,0.302]]"
590,-24.88626823403513,0.004346045625056668,-4.268577374554727,5.151884113462664e-06,-4.268577374554727,5.151884113462664e-06,19951,0.9949540802156853,0.005045919784314692,590000,24.797528038144275,-3.376224744222796e-10,"[[5.776e-04,7.620e-02,9.232e-01],[3.160e-01,6.820e-01,2.048e-03]]"
600,-24.691376059331922,0.004271846088757582,-4.230995837622571,5.139887142286077e-06,-4.230995837622571,5.139887142286077e-06,20315,0.9950732425028406,0.004926757497159443,600000,24.605394250074507,-7.981012650756447e-09,"[[0.261,0.518,0.221],[0.258,0.444,0.298]]"
610,-24.50081198376153,0.0042014377730754966,-4.194152668536746,5.120198745795532e-06,-4.194152668536746,5.120198745795532e-06,20680,0.9951316818570237,0.004868318142976301,610000,24.415283090642138,-139.4589396431997,"[[0.109,0.836,0.054],[0.053,0.589,0.359]]"
620,-24.312413977770923,0.004133839362399873,-4.159488417163112,5.084288248588896e-06,-4.159488417163112,5.084288248588896e-06,21041,0.9951968497854703,0.004803150214529683,620000,24.229079713198054,-138.2459754117317,"[[9.705e-01,2.944e-02,2.031e-05],[1.085e-03,1.551e-01,8.438e-01]]"
630,-24.131650028812583,0.004075465994692157,-4.1250276650424125,5.103789477711886e-06,-4.1250276650424125,5.103789477711886e-06,21401,0.9952215820200448,0.004778417979955125,630000,24.05547793509505,-2.8276358032824303e-08,"[[6.111e-01,3.888e-01,8.132e-05],[2.360e-03,3.583e-01,6.393e-01]]"
640,-23.966211716752706,0.004022945126488505,-4.09315882078408,5.100820639351404e-06,-4.09315882078408,5.100820639351404e-06,21763,0.9954098685603959,0.004590131439604086,640000,23.89471288472472,-76.48149534991407,"[[0.036,0.764,0.2],[0.058,0.926,0.016]]"
650,-23.81036242283604,0.003970876615489704,-4.062746320916724,5.0819579555205465e-06,-4.062746320916724,5.0819579555205465e-06,22130,0.9954276650287714,0.004572334971228535,650000,23.742686394799552,-9.740526163424597e-10,"[[0.243,0.584,0.172],[0.23,0.456,0.314]]"
660,-23.66267699059211,0.0039195920263085035,-4.034059717368485,5.081334655976275e-06,-4.034059717368485,5.081334655976275e-06,22506,0.995330446550351,0.004669553449649053,660000,23.598086324109875,-3.700393106369867e-08,"[[0.259,0.735,0.006],[0.404,0.555,0.041]]"
670,-23.52086528917298,0.003870107017544593,-4.005775897994071,5.0770229637788555e-06,-4.005775897994071,5.0770229637788555e-06,22867,0.9954699631174868,0.004530036882513231,670000,23.4582986813111,-216.5799025621108,"[[9.542e-01,4.574e-02,5.167e-05],[4.882e-03,2.730e-01,7.221e-01]]"
680,-23.383048484970757,0.0038223972504330254,-3.978559705866898,5.092349907190763e-06,-3.978559705866898,5.092349907190763e-06,23237,0.9956413276656695,0.004358672334330521,680000,23.322024683901788,-38.2430214288647,"[[0.027,0.621,0.353],[0.828,0.17,0.002]]"
690,-23.249113078352188,0.0037728585011052307,-3.9501347896607313,5.093215056208037e-06,-3.9501347896607313,5.093215056208037e-06,23605,0.9955371687973332,0.004462831202666776,690000,23.19018099718843,-4.544075116186239e-11,"[[6.291e-04,3.374e-02,9.656e-01],[6.282e-01,3.710e-01,7.278e-04]]"
700,-23.119233681347037,0.0037228455699877434,-3.9243894372215515,5.096814715939934e-06,-3.9243894372215515,5.096814715939934e-06,23968,0.9956716651750532,0.0043283348249467165,700000,23.06164834564423,-123.66166156031284,"[[0.274,0.517,0.208],[0.253,0.44,0.307]]"
710,-22.99229873607321,0.0036728246941102266,-3.8982942730128514,5.113104094491891e-06,-3.8982942730128514,5.113104094491891e-06,24334,0.9958171389574832,0.00418286104251671,710000,22.936160342264067,-58.377109633355445,"[[6.124e-01,3.876e-01,3.431e-05],[1.778e-03,2.642e-01,7.340e-01]]"
720,-22.869225860786784,0.003623081464625276,-3.8723608644300307,5.113285489386205e-06,-3.8723608644300307,5.113285489386205e-06,24704,0.9957608896054674,0.004239110394532585,720000,22.815123288731595,-2.164847856533856e-10,"[[0.275,0.517,0.208],[0.254,0.44,0.306]]"
730,-22.750061820971236,0.0035754963319715198,-3.8460754375632127,5.1327775404696896e-06,-3.8460754375632127,5.1327775404696896e-06,25070,0.9957768625061851,0.004223137493814852,730000,22.697122440653157,-1.1606200445157871e-10,"[[0.277,0.517,0.207],[0.254,0.44,0.307]]"
740,-22.63286501994606,0.0035220945676664645,-3.8239728797296633,5.126952017382761e-06,-3.8239728797296633,5.126952017382761e-06,25433,0.9959320615924243,0.004067938407575723,740000,22.58067171266487,-3.6727376695466695e-11,"[[0.277,0.516,0.207],[0.254,0.44,0.306]]"
750,-22.517259310070635,0.003472685195576307,-3.799948147495059,5.153337560650279e-06,-3.799948147495059,5.153337560650279e-06,25802,0.9959449172648328,0.004055082735167181,750000,22.465213198844438,-1.0959846363789504e-10,"[[0.318,0.516,0.166],[0.244,0.382,0.374]]"
760,-22.40300195454649,0.003430255745485869,-3.7760916707474514,5.152533007788828e-06,-3.7760916707474514,5.152533007788828e-06,26170,0.9960339797051965,0.003966020294803566,760000,22.35301444550682,-205.0622008989315,"[[0.279,0.516,0.206],[0.255,0.439,0.306]]"
770,-22.29262140269558,0.0033859828949034344,-3.751816481814135,5.144496125028672e-06,-3.751816481814135,5.144496125028672e-06,26542,0.9961341257539109,0.003865874246089094,770000,22.243256665879027,-1.1907064490229948,"[[0.28,0.515,0.205],[0.255,0.439,0.307]]"
780,-22.1824335561334,0.0033370996431295297,-3.7258718142384417,5.185768677769277e-06,-3.7258718142384417,5.185768677769277e-06,26930,0.995983273334157,0.004016726665843009,780000,22.13266551260015,-4.789347807232489e-11,"[[0.105,0.892,0.003],[0.96,0.039,0.002]]"
790,-22.07256696295027,0.003281863846819602,-3.7003189097440323,5.217741985214796e-06,-3.7003189097440323,5.217741985214796e-06,27316,0.996038635855241,0.003961364144759022,790000,22.023569976832793,-2.568034673799956e-12,"[[0.281,0.515,0.203],[0.255,0.438,0.307]]"
800,-21.964889094154845,0.003235400093839733,-3.6766141012268725,5.223536778955687e-06,-3.6766141012268725,5.223536778955687e-06,27696,0.9961844786188988,0.003815521381101232,800000,21.917503201646785,-9.007319334841653e-11,"[[0.282,0.515,0.203],[0.255,0.438,0.307]]"
810,-21.860726956832295,0.003198687722823788,-3.6507785800900607,5.258296510268063e-06,-3.6507785800900607,5.258296510268063e-06,28077,0.9963496006475667,0.0036503993524332925,810000,21.814844022656278,-4.6426584798808964e-11,"[[0.283,0.514,0.202],[0.255,0.438,0.307]]"
820,-21.7591081588278,0.003152498900883116,-3.6267703225995667,5.276953204113002e-06,-3.6267703225995667,5.276953204113002e-06,28461,0.9963042212880996,0.0036957787119003666,820000,21.71325743180931,-0.0002791651651367634,"[[0.06,0.499,0.442],[0.219,0.695,0.086]]"
830,-21.656727528596086,0.0031055735434364837,-3.6048937390122178,5.28792945578434e-06,-3.6048937390122178,5.28792945578434e-06,28839,0.9963927117715697,0.003607288228430227,830000,21.610717622020008,-1.24169341475521e-09,"[[0.164,0.617,0.219],[0.128,0.658,0.214]]"
840,-21.556116699734016,0.0030636003619106005,-3.5821816147370686,5.294860581613461e-06,-3.5821816147370686,5.294860581613461e-06,29219,0.9965556817148633,0.003444318285136671,840000,21.511776699731826,-2.5304774108102025e-07,"[[0.002,0.126,0.872],[0.082,0.914,0.004]]"
850,-21.458275645693796,0.0030255441770654515,-3.5585219066904847,5.290471887379065e-06,-3.5585219066904847,5.290471887379065e-06,29604,0.9964464144853177,0.0035535855146823646,850000,21.414416551902136,-4.2812963888556315,"[[0.364,0.481,0.155],[0.253,0.368,0.379]]"
860,-21.36061865250929,0.002987166102611312,-3.535647626293207,5.298317868814641e-06,-3.535647626293207,5.298317868814641e-06,29990,0.9965271259705836,0.0034728740294164622,860000,21.316418820060974,-287.11037948036,"[[0.137,0.747,0.115],[0.136,0.544,0.32]]"
870,-21.262762321638306,0.0029502849567829056,-3.514192457483579,5.291839756871686e-06,-3.514192457483579,5.291839756871686e-06,30375,0.9966251681417171,0.0033748318582829174,870000,21.21934796449523,-117.78998177678486,"[[0.131,0.347,0.522],[0.319,0.536,0.145]]"
880,-21.168170967984462,0.002921358234634761,-3.4928624842441756,5.292141702040681e-06,-3.4928624842441756,5.292141702040681e-06,30759,0.9966933956589598,0.0033066043410402827,880000,21.126697945540485,-5.5980784745606e-07,"[[0.291,0.511,0.197],[0.255,0.438,0.308]]"
890,-21.076513455433588,0.0028910856030448027,-3.471824989222005,5.293505383150008e-06,-3.471824989222005,5.293505383150008e-06,31144,0.9966320741916374,0.0033679258083626883,890000,21.035143188701696,-8.151391052359399,"[[0.292,0.511,0.197],[0.254,0.438,0.308]]"
900,-20.984540131093173,0.0028607671684751077,-3.4523656848435826,5.2982498459432904e-06,-3.4523656848435826,5.2982498459432904e-06,31529,0.996730030824159,0.003269969175840974,900000,20.94389990567142,-97.1858044445853,"[[0.293,0.51,0.196],[0.254,0.438,0.308]]"
910,-20.89581269584697,0.002840555883060403,-3.4307944279652482,5.329667769708084e-06,-3.4307944279652482,5.329667769708084e-06,31919,0.9969096659660023,0.0030903340339977097,910000,20.856820964768012,-8.320455435750773e-13,"[[0.294,0.51,0.196],[0.253,0.438,0.308]]"
920,-20.810003347369985,0.0028146454435836266,-3.411812869227255,5.322883026834415e-06,-3.411812869227255,5.322883026834415e-06,32305,0.9968796405793015,0.003120359420698525,920000,20.771953210694953,-9.56154219592413,"[[9.702e-04,3.514e-02,9.639e-01],[5.431e-01,4.563e-01,5.847e-04]]"
930,-20.72547118949469,0.002792864544960304,-3.392053169664687,5.319768679993588e-06,-3.392053169664687,5.319768679993588e-06,32695,0.9970033714890992,0.0029966285109007756,930000,20.687406663574492,-8.030168611484779,"[[0.296,0.51,0.194],[0.252,0.439,0.309]]"
940,-20.64115826591985,0.002763199292294149,-3.373713161819982,5.333027792060858e-06,-3.373713161819982,5.333027792060858e-06,33078,0.9970879950761323,0.0029120049238676345,940000,20.603595588905993,-2.771038731806995e-09,"[[0.297,0.509,0.194],[0.252,0.439,0.309]]"
950,-20.55801656254716,0.0027482679687405604,-3.3558308797992127,5.343567377734421e-06,-3.3558308797992127,5.343567377734421e-06,33466,0.997180841795786,0.002819158204213937,950000,20.520550567668916,-22.727823793108094,"[[0.298,0.508,0.193],[0.251,0.439,0.31]]"
960,-20.475867274176586,0.0027229953445464332,-3.340112983280483,5.33311850828625e-06,-3.340112983280483,5.33311850828625e-06,33845,0.9972000500647519,0.002799949935248144,960000,20.439503302075458,-3.986294826705485,"[[0.308,0.51,0.182],[0.247,0.43,0.322]]"
970,-20.39551458220459,0.002704266989493697,-3.323909086229023,5.325486196421533e-06,-3.323909086229023,5.325486196421533e-06,34228,0.9972332271257146,0.0027667728742854173,970000,20.35941528778759,-122.6287231826546,"[[0.072,0.89,0.037],[0.096,0.619,0.285]]"
980,-20.314722868518807,0.00269110630038828,-3.3063112355472195,5.313285034031381e-06,-3.3063112355472195,5.313285034031381e-06,34612,0.9973746596957915,0.0026253403042085072,980000,20.278213026566085,-3.055193296788773,"[[0.301,0.508,0.191],[0.249,0.44,0.311]]"
990,-20.23379565355728,0.00267684483247273,-3.2888909273622122,5.312737809099266e-06,-3.2888909273622122,5.312737809099266e-06,34999,0.9972539597448096,0.0027460402551903918,990000,20.197280284563877,-0.9011927889835765,"[[0.303,0.506,0.191],[0.249,0.439,0.312]]"
1000,-20.154380938222836,0.0026663267906531086,-3.273536642870519,5.299554294440997e-06,-3.273536642870519,5.299554294440997e-06,35375,0.9972572541198408,0.0027427458801592207,1000000,20.121489957498678,-9.890112756258413e-06,"[[1.222e-03,4.366e-02,9.551e-01],[5.078e-01,4.916e-01,6.642e-04]]"
1010,-20.082278469267226,0.0026545085646187605,-3.2578923838249616,5.266173208482263e-06,-3.2578923838249616,5.266173208482263e-06,35760,0.9973141336681168,0.0026858663318832052,1010000,20.050204403697464,-23.944905967015778,"[[0.591,0.273,0.136],[0.011,0.151,0.837]]"
